,date,content,username
5102,2022-07-11 00:22:13+00:00,"Heard HID PROOF from the COURT and JD! Her HIDDEN POLICY FINALLY EXPOSED! @centraldepp @CasablancasGrl  @ThatUmbrella  @PopcornedPlanet  #AmberHeardIsALiar #AmberHeard  #AmberHeardIsANarcissist #AmberHeardDeservesPrison  #insurance  
https://t.co/9J9XlnV0mH",FabZ33
5103,2022-07-11 00:17:18+00:00,You're never going to stop whining about the real victim winning are you? #JohnnyDeppIsASurvivor #AmberHeardCommittedPerjury #AmberHeardIsALiar #AmberHeardlsAnABUSER #JusticeForJohnnyDepp #EveFartlow https://t.co/0CCTs7StVh,evrlovlyjewelle
5104,2022-07-11 00:11:36+00:00,"Agreed - if they are ""still friends"" then where is she? Why didn't she testify at the trial (she was on the witness list)? And why hasn't she publicly supported her friend post-trial? 

Maybe because they aren't friends? 

Hmm....

#AmberHeardisaLIAR https://t.co/ZN2VlzwRQ5",scissors4finger
5105,2022-07-11 00:09:39+00:00,"@k1482 She forgot that #AmberHeardIsAnAbuser aka a wife beater, before she married #JohnnyDepp, and that she can be identified as she or he😉😉 
#AmberHeardIsALiar
#AmberHeardIsAnAbuser
#AmberHeardIsAWifeBeater
and
#AmberHeardCommittedPerjury
#JusticeForJohnnyDepp
#DisneyApologizesToJD",ManuelBache
5106,2022-07-11 00:06:14+00:00,"BREAKING!! - Amber Heard's LIE exposed - Depp Trial Legal Analysis - Are... https://t.co/xJx7fZxRoj via @YouTube 
Is Amber being caught lying about donations again?!
#AmberHeardIsALiar",chumly55
5107,2022-07-11 00:02:25+00:00,"@Izze1122 Did she say there that she, fortunately,  has a position of privilege and power? What the hell…#AmberHeardIsAnAbuser #AmberHeardIsANarcissist #AmberHeardIsALiar",helene_julia
5108,2022-07-10 23:57:35+00:00,"#AmberHeardIsABadActor
#AmberHeardIsHumanAsIsCharlesManson
#AmberHeardIsAlCapone
#AmberHeardIsALiar
#AmberHeardIsAnAbuser
#AmberHeardIsAPsychopath
#AmberHeardIsDespicable
#AmberHeardDeservesPrison 
#AmberHeardIsAMonster
#AmberHeardIsDemonic
#Evil
#AmberTurd
#MainStreamMediaLies https://t.co/zDFFbFQJYE",BakerSonPeekay
5109,2022-07-10 23:54:17+00:00,"When Courtney Love unfollows you, you know there's a issue!!
#JohnnyDeppGotJustice 
#AmberHeardIsALiar https://t.co/Ny9oXSlxgq",Newyearsblu
5110,2022-07-10 23:49:42+00:00,"I find this highly hypocritical! (Pun intended)
#JohnnyDeppGotJustice 
#AmberHeardIsALiar https://t.co/hLflr15Sdy",Newyearsblu
5111,2022-07-10 23:45:45+00:00,"Yeah, to visit AH cause she is gonna get convicted
as #AmberHeardIsAnAbuser  #AmberHeardIsALiar 
and #AmberHeardCommittedPerjury 
people is that compassive🤭🤭😉😉 https://t.co/RwazX1wMrv",ManuelBache
5112,2022-07-10 23:45:10+00:00,"@JadaSchwitz What do you mean? Shes moved on with her life!
😂😂😂😂😂😂😂😂😂😂😂😂😂😂
#JohnnyDeppGotJustice 
#AmberHeardIsALiar",Newyearsblu
5113,2022-07-10 23:37:15+00:00,"#AmberHeardIsABadActor
#AmberHeardIsHumanAsIsCharlesManson
#AmberHeardIsAlCapone
#AmberHeardIsALiar
#AmberHeardIsAnAbuser
#AmberHeardIsAPsychopath
#AmberHeardIsASociopath
#AmberHeardDeservesPrison 
#AmberHeardIsAMonster
#AmberHeardIsDemonic
#Evil
#AmberTurd
#MainStreamMediaLies https://t.co/XQEiJdpV5S",BakerSonPeekay
5114,2022-07-10 23:30:38+00:00,"I am also looking forward to #AdamWaldman skipping and cartwheeling when #AmberHeard finally gets done for #perjury (atleast) in Australia. 👍🇦🇺

#AmberHeardIsALiar #AmberHeardCommittedPerjury #AmberHeardIsAnAbuser #AmberHeardDeservesPrison

#JusticeForJohnnyDepp #JohnnyDeppWon https://t.co/DZ5L0ERDvS",SmartAlexGenX
5115,2022-07-10 23:22:10+00:00,"#JusticeForJohnnyDepp 
#JohnnyDeppWon and that crazy lying...#AmberHeard continues to reap what she sowed. And i love it! 
#AmberHeardlsApsychopath 
#AmberHeardCommittedPerjury 
#AmberHeardIsALiar 
#AmberHeardIsAnAbuser
#AmberHeardIsNotAVictim 
#WeJustDontLikeYouAmberHeard https://t.co/tdVXnOuARp https://t.co/Wf576GeHc2",JustIsBecause
5116,2022-07-10 23:17:33+00:00,"If anyone wants to see the true reactions of survivors of abuse, you should watch “Ghislaine Maxwell”:The making of a monster.
UK channel 4.
AH was such a liar and terrible actor #JohnnyDeppWon #AmberHeardIsALiar  #JohnnyDepp  #JohnnyDeppIsASurvivor  #JohnnyDeppGotJustice #Johnny",jmc111
5117,2022-07-10 23:14:28+00:00,The plot thickens..... Amber Heard's lawyer was and is deceitful too! Or just a plain liar like her client. #AmberHeardIsALiar #AmberHeard #JusticeForJohnnyDepp #JohnnyDeppGotJustice #MenToo https://t.co/hfNrQZKoIF,SuzanneAccount
5118,2022-07-10 23:13:43+00:00,@DarkSelene3 Elaine Bredehoft doubled down in the lieduring closing arguments #disbarelainebredehoft #AmberHeardCommittedPerjury #AmberHeardIsALiar #amberheardisanabuser #JusticeForJohnnyDepp #amberturd #AmberHeardIsANarcissist,Arieswarriorwin
5119,2022-07-10 23:10:10+00:00,If @amberheardisaliar wants to have any sort of film career than she should SHUT UP and lay low.  The way she can't let go is disturbing. I'd be surprised if she landed a job in a supermarket!  No-one will hire an obsessed stalker type personality. Advice-SHUT YOUR MOUTH.,JoKingston22
5120,2022-07-10 23:07:08+00:00,"My goodness, it’s agonizing to think of how many things she got away with but it is all and will keep on getting back at her one by one #AmberHeardIsANarcissist  #AmberTurd #AmberHeardIsALiar #amberheardisagolddigger #AmberHeard #JusticeForJohnnyDepp #JohnnyDepp #JohnnyDeppWon https://t.co/nsERsXUx9S",dollyy_yy
5121,2022-07-10 23:05:22+00:00,"My goodness, it’s agonizing to think of how many things she got away with but it is all and will keep on getting back at her one by one #AmberHeardIsANarcissist #amberheardisapsychopath #AmberTurd #AmberHeardIsALiar #amberheardisagolddigger #AmberHeard #JOHNNYDEPPWINS #JohnnyDepp https://t.co/nsERsXUx9S",dollyy_yy
5122,2022-07-10 23:02:20+00:00,"This, a hundred fucking times this 

#JohnnyDeppWon #AmberHeardIsALiar https://t.co/Ey2SDnQooF",dickwarlock13
5123,2022-07-10 22:58:49+00:00,"The AUDACITY! For AH to think she is entitled to waste ANYONE’S (cuz you know it ain’t gonna be hers) time, money or resources for a NEW TRIAL… What else is there to say?? #AmberHeardIsALiar #AmberHeardDoesNOTSpeakForMe #AmberHeardIsAnAbuser #JusticeForJohnnyDepp",JennyBenners
5124,2022-07-10 22:56:27+00:00,"@realamberheard Is your favorite song “Tell me lies” bc you seem to do it so often? I know you’re a twisted, narcissistic bitch but Karma is a bigger bitch..and I’m LOVING watching her get your ass!! #AmberHeardIsAnAbuser #AmberHeardIsALiar https://t.co/dsBIKHx5cf",Jessieblueeyes2
5125,2022-07-10 22:55:45+00:00,"#AmberHeard is still trash! 
#AmberHeardlsApsychopath #AmberHeardIsANarcissist #AmberTurd #AmberHeardIsALiar",Naughty_Lil_One
5126,2022-07-10 22:54:38+00:00,"And another #AmberHeard bot surrenders and leaves the field of battle.
#AmberHeardIsALiar 
#AmberHeardIsAnAbuser 
#JohnnyDeppWon https://t.co/ncS2dsbHwM",MizzMisanthrope
5127,2022-07-10 22:52:48+00:00,Amber Heard’s legal TEAM had 72 hours to review the juror list. So either NO ONE on her team did their due diligence OR those grimy jerk offs noticed the discrepancy  &amp; withheld to use later. #AmberHeardCommittedPerjury  #AmberHeardIsALiar #JusticeForJohnnyDepp #Juror15,JennyBenners
5128,2022-07-10 22:42:06+00:00,Yeah keep lifting cause yalls queen is about to fall down really hard. #JusticeForJohnnyDepp #AmberHeardIsALiar #istandwithandy @StefAlterNerd @PopcornedPlanet https://t.co/yJS20YW7qF,ellisb360
5129,2022-07-10 22:41:45+00:00,@ThatsABlackbird @dickwarlock13 Applying ice to an area also makes that area red. Especially the face where the skin is more delicate. I have done it quite a bit. Her pictures are manipulated. Get over it ppl #JohnnyDeppGotJustice #AmberHeardIsALiar,glanz37
5130,2022-07-10 22:41:37+00:00,More and more #AmberHeardLies keep coming out everyday. #AmberHeardIsALiar,piggy_political
5131,2022-07-10 22:35:26+00:00,#AmberHeardIsALiar #JohnnyDeppGotJustice https://t.co/60mnv0k2ML,RaJak63518442
5132,2022-07-10 22:29:11+00:00,"@ThatUmbrella The thing with lieing is the truth always comes out in the end she needs sectioned shes not all there #AmberHeardIsALiar 
#JohnnyDeppIsASurvivor",ChelseaMilne6
5133,2022-07-10 22:27:25+00:00,"@realamberheard
 Tell one lie and you have to tell a thousand others to hide it: https://t.co/YFGDCDEXgS #AmberHeardIsALiar",GordanPeterson
5134,2022-07-10 22:23:54+00:00,"Quite satisfying really. Like watching dominos. Or somw nasty old eyesore being demolished with explosives....
#AmberHeardIsALiar #AmberHeardCommittedPerjury
#AmberHeardIsAnAbuser #JOHNNYDEPPWINS 
#amberheard #JohnnyDepp https://t.co/eUS8VHWrEk",gemmtc
5135,2022-07-10 22:23:02+00:00,"#JusticeForJohnnyDepp
#AmberHeardIsALiar https://t.co/rcWtl82vOp",FryingPan67
5136,2022-07-10 22:22:59+00:00,#amberturd tried to paint #JohnnyDepp as the attacker and NOT the victim she lied to anyone that would listen the people saw through them the jury saw through them it's time to move on #JohnnyDeppGotJustice #JOHNNYDEPPWINS #AmberHeardIsALiar #AmberHeardlsApsychopath,GBigkevin
5137,2022-07-10 22:19:55+00:00,"The ACLU and their lawyers KNEW about this insurance policy, kept hidden from Johnny’s lawyers…all while Amber said in court she couldn’t give her pledged $7 million to charity because she had to pay court costs, costs the insurance company paid.  Perjury. #AmberHeardIsALiar",ruthcherri
5138,2022-07-10 22:19:16+00:00,Heard HID PROOF from the COURT and JD! Her HIDDEN POLICY FINALLY EXPOSED! https://t.co/TnzXpNRPsO via @YouTube #ACLUsupportsAbusers #AmberHeardIsALiar #AmberHeardIsAPsycopath #JusticeForJohnny #HoldMainstreamMediaAccountable #WhereIsWaldman #SurvivorStandWithJohnny,Oreo2930
5139,2022-07-10 22:09:58+00:00,#AmberHeardIsALiar https://t.co/LAXOCnoeQZ,TeriCarson
5140,2022-07-10 22:07:37+00:00,"Have Stanford Fire Michele Dauber For Making Racist &amp; Sexist Comments &amp; Also Threatening Students - Sign the Petition! https://t.co/uaOINvi0ze via @UKChange #JusticeServedForJohnnyDepp #AmberHeardCommittedPerjury #AmberHeardIsALiar #amberheardisagolddigger
https://t.co/U0JylT14Zp",t_flower_g
5141,2022-07-10 22:04:33+00:00,Once again #AmberHeardIsALiar #AmberHeardIsANarcissist https://t.co/IOXLnlDcIp,SofiaSantos84
5142,2022-07-10 22:03:52+00:00,"@Madden4Assembly @JadaSchwitz I haven't seen Johnny 'still' yapping lies like, Amber. What's wrong are you mad because truth won and your typical stereotype of what an abuser looks like blew your mind?!!

#JohnnyDeppGotJustice 
#AmberHeardIsALiar
#AmberHeardIsAnAbuser",grandoftwo
5143,2022-07-10 21:55:28+00:00,Thos is why this trial is so important. What Amber Heard did can not happen. Weaponizing DV and SA hurts innocent people and it hurts true victims.  #AmberHeardIsANarcissist #AmberHeardIsALiar #AmberHeardisanAbuser https://t.co/cWh5qX1sIg,ChelsyMarieBAK
5144,2022-07-10 21:53:57+00:00,"Esta idiota dice que cargos de perjurio irrelevantes osea que está diciendo que mentir ala corte es cosa de todos los días? Amber heard debería estar en prision ya!! Y esta también ⬇️ por falsificar información 
#AmberTurd 
#AmberHeardIsALiar 
#AmberHeardlsApsychopath https://t.co/7xr9Cwulr8",onninut
5145,2022-07-10 21:51:30+00:00,"The irony of Ms Trunchable 🤣 
#AmberHeardlsAnAbuser #AmberHeardIsALiar #EveBarlowIsAJoke #AmberTurd https://t.co/e7Creg4xfB",Carrdivario
5146,2022-07-10 21:50:35+00:00,"@tonystprk @AHeardLatino #AmberHeardIsALiar 
#AmberHeardlsAnAbuser 
#AmberTurd https://t.co/WGasMBuvTF",stratos_27
5147,2022-07-10 21:50:16+00:00,@CA_Divorce #JusticeForJohnnyDepp #AmberHeardIsALiar,KungfuScubaBAPE
5148,2022-07-10 21:48:25+00:00,@Angenette5 #AmberHeardIsALiar,KungfuScubaBAPE
5149,2022-07-10 21:37:05+00:00,#amberheardcommitedperjury #AmberHeardDeservesPrison #AmberHeardIsALiar #AmberHeardIsANarcissist #amberheardisagolddigger #AmberHeardIsAnAbuser https://t.co/R6DaU4Hp6Y,Linababe2010
5150,2022-07-10 21:08:39+00:00,"New York Marine insured Heard from July 18, 2018 through July 18, 2019 .
She and the ACLU started plotting their hit piece Tuesday, Nov. 6, 2018. 
She made sure she had the insurance before she took pen in hand.

#AmberHeardIsALiar #amberheardisapsychopath https://t.co/YeFS7bVViS",GooniGal
5151,2022-07-10 21:06:04+00:00,"When you can't sleep, be a Pirate!!!!
#refaceapp 
#AmberHeardlsAnAbuser
#AmberheardIsALiar
#JohnnyDeppWon
Lucky for him he's under the command of a ""kind' Pirate...lol
https://t.co/x57nJPLk4h",BlondeAmbition3
5152,2022-07-10 20:35:08+00:00,"When @Eve_Barlow turns off comments, it’s obvious that she’s just trying to justify her undeterred loyalty to AH without anyone busting her bubble with facts. Everyone in disagreement with her is either a homophobe or antisemitic-just ask her! #amberheardisaliar #JohnnyDeppWon",puprescue6
5153,2022-07-10 20:23:21+00:00,"#AmberHeardIsALiar 
#AmberHeardlsAnAbuser https://t.co/OFoAH4JWsK",dokkaebi38
5154,2022-07-10 20:22:38+00:00,"What an evil sub human piece of shit

A racist, zionist, supports liars and murderers. Biased and zero credibility or dignity.

I dunno how many people are seeing Dobby on onlyfans
#evebarlowisajoke
#FreePalestine #AmberHeardIsAnAbuser #AmberHeardDeservesPrison #amberHeardisaLiar https://t.co/NH49tRDkEN",UnBeholdened
5155,2022-07-10 20:14:14+00:00,"Omg this cracked me up real good. 
“Meanwhile, Amber's been busy trying to get the defamation verdict overturned. Even if she doesn't end up having to pay Johnny $8.35 million in damages ...it's a lock she won't be buying his new album or a ticket to his shows” #AmberHeardIsALiar https://t.co/r8N53tTFby https://t.co/G76A9mxoXY",dollyy_yy
5156,2022-07-10 20:13:21+00:00,"OOh this is a nice one, poor Elaine...NOT!
https://t.co/X4bJYrN4dz Thank you @aburkhartlaw.  #AmberTurd  #AmberHeardIsALiar .This is the secret they are hanging themselves. JD's team only need to watch, well almost...Poke the Aussies ;-), Need to slap the UK courts though!",CliffJerome
5157,2022-07-10 20:10:35+00:00,#AmberHeardIsALiar https://t.co/mH2RqZ6EL6,LABYMRCmp6EFQuD
5158,2022-07-10 20:09:01+00:00,When will #AmberHeardIsALiar finally be charged with Perjury in the US? https://t.co/QI2j7BE3fd,scissors4finger
5159,2022-07-10 20:04:46+00:00,Así se gastaba el dinero de los niños del CHLA esta basura #AmberHeardIsALiar #amberheardisapsychopath #JOHNNYDEPPWINS #AmberTurd https://t.co/SFtwBoinge,Berenice343
5160,2022-07-10 20:01:06+00:00,"#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#JusticeForJohnnyDepp 
#JohnnyDepp 
#JohnnyDeppIsASurvivor https://t.co/uIaueyz0ML",kk17170777
5161,2022-07-10 20:00:04+00:00,"@injusticewtf @Shawn1Becca @MariaNo57757690 @DrProudman What's his self made wealth got to do with any of it?is that what it is,your classist too?you've bought colour,gender now his wealth,oh sweety your so pressed,you need to lend a fiver?😂 #JohnnyDeppWon  #amberheardisaliar #yourpressed",naggs86
5162,2022-07-10 19:59:00+00:00,"Spot on 👏👏
#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#JohnnyDeppWon 
#JohnnyDeppGotJustice 
#JohnnyDepp https://t.co/4UY53voiAU",NuttyNana74
5163,2022-07-10 19:57:18+00:00,"#JusticeForJohnnyDepp 
#JohnnyDepp 
#AmberHeardlsAnAbuser 
#AmberHeardIsALiar https://t.co/nRi24ehk9i",kk17170777
5164,2022-07-10 19:52:09+00:00,@danblock4 🥴🥴🥴 #AmberHeardIsALiar https://t.co/9hT0pHSSzS,Geo06758725
5165,2022-07-10 19:50:10+00:00,"""If possible, forget the past. Look forward to the future."" ~ Henry W. Allen

#JohnnyDepp
#JohnnyDeppWins
#JohnnyDeppIsASurvivor
#IAlwaysBelievedJohnnyDepp
#JohnnyDeppIsInnocent
#JusticeServedForJohnnyDepp
#IStandWithJohnnyDepp
#YouCantKeepAGoodManDown

#AmberHeardIsALiar

📸 TO https://t.co/q6oWMlXllX",LittlePeeps1963
5166,2022-07-10 19:48:22+00:00,"#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#JusticeForJohnnyDepp 
#JohnnyDepp 
#JohnnyDeppIsASurvivor https://t.co/pa7DkHSIfB",noelle_7707
5167,2022-07-10 19:47:35+00:00,"When you conduct a poll and don’t like the results…those that said no probably meant to hit yes 😂🫠

You’re as pathetic as the devil you worship 😈 

#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#JusticeForJohnnyDepp 
#JohnnyDepp 
#JohnnyDeppIsASurvivor https://t.co/AIYVOVMlA9 https://t.co/H6avSQSYyY",skyedevonshire
5168,2022-07-10 19:38:41+00:00,"#johnnydeppIsAsurvivor 
#AmberHeardIsALiar 
#JusticeForJohnnyDepp https://t.co/OwZZtVqdnD",_RealWorld2021
5169,2022-07-10 19:36:49+00:00,#AmberHeardIsALiar #AmberHeardCommittedPerjury https://t.co/mOGa5oWkXj,arvirtual81
5170,2022-07-10 19:35:58+00:00,#ElaineBredehoftisALiar #AmberHeardIsALiar #JusticeForJohnnyDepp https://t.co/VENUZrK8fc,sarah_d_88
5171,2022-07-10 19:34:46+00:00,"@_DERREK_ She doesn't deserve any apologies after what she's done to Johnny. 
#amberhearddontdeserveapologies
#AmberHeardIsANarcissist #amberheardisaliar",jcombe2
5172,2022-07-10 19:24:18+00:00,HAHAHA SHE IS IN ALOT OF DEBT I want to see perjury charges om her from Australia.. PRISON IS WHAT SHE DESERVES #AmberHeardlsApsychopath #AmberHeardIsALiar #AmberHeardDeservesPrison https://t.co/BVUBZIOSQO,Linababe2010
5173,2022-07-10 19:20:56+00:00,"Ooooh🤣
#AmberHeardIsALiar #AmberFBI #perjury #hoax #scam https://t.co/ZdFKNsClzV",Beatrix32021692
5174,2022-07-10 19:17:47+00:00,"@DarkSelene3 Lies just flow out of her mouth with such ease. To her it’s a natural thing like breathing. 

#AmberHeardlsAnAbuser 
#AmberHeardisaLIAR #AmberHeardisaNarcisist
#JohnnyDeppGotJustice",dearjodi5
5175,2022-07-10 19:16:38+00:00,"@CeeAllTheBees @m01brandon @amberheardfired @warnerbros Phony mirth and laughter emojis will not hide the failure of your argument nor distract from your shilling in the service of a violent con artist, aka
#AmberHeard.

#AmberHeardIsALiar 
#AmberHeardlsAnAbuser 
#AmberHeardCommittedPerjury 
#AmberHeardDeservesPrison https://t.co/pgFPrPjBrz",MizzMisanthrope
5176,2022-07-10 19:15:44+00:00,"@romazib1963 @brendamomster @mldauber @Eve_Barlow Exactly...

Clearly the only thing ""fishy"" here, is #AmberHeardIsALiar, Miss #EveFartlow, #ElaineBredehoftisALiar and their ENTIRE posse. 🐟😏

#JUSTICEFORJUROR15
#JohnnyDeppWon
#MenToo 
#AmberHeardlsAnAbuser 
#AmberHeardlsApsychopath 
#JusticeForJohhnyDepp 
#boycottaquaman2 https://t.co/RwrCJuHBWa",ThatgirlKKayla
5177,2022-07-10 19:14:25+00:00,"#Karma 
#AmberHeardIsALiar 
#AmberHeardisACriminal 
#AmberHeardDeservesPrison 
#JusticeForJohnnyDepp https://t.co/vOyAZDDtNH",LeneJuhlPaulsen
5178,2022-07-10 19:10:45+00:00,"God, how pathetic can you get?

#OBSESSED 
#MoveOn 
#JohnnyDeppWon
#JohnnyDeppIsADomesticAbuseSurvivor 
#WeloveJohnnyDepp 
#TruthWins
#AmberHeardIsALiar 
#AmberHeardIsAnAbuser 
#AmberHeardIsAGoldDigger 
#AmberHeardIsANarcissist 
#AmberHeardisACriminal 
#AmberHeardDeservesPrison https://t.co/LSUS9B7cwk",LeneJuhlPaulsen
5179,2022-07-10 19:09:56+00:00,"The FBI, Australia and Amber Heard!!  #AmberHeardIsALiar  #AmberHeard  #AmberHeardlsALiar  #AmberHeardDeservesPrison #AmberTurd @CasablancasGrl  @PopcornedPlanet @ThatUmbrella 
https://t.co/2nE2Z37Kcu",FabZ33
5180,2022-07-10 19:09:32+00:00,@An_elf_pirate Elaine seems to forget that it was #AmberHeardIsALiar that started this show the day she got TRO &amp; all the BS since FORCED #JohnnyDepp to spend millions defending HER FALSE allegations against him,ButterflyBabes5
5181,2022-07-10 19:06:53+00:00,"BOMBSHELL! Amber Heard Insurance Agency TURNS ON HER! Reveal Amber Fired Lawyers?! Hid Evidence? #AmberHeardIsALiar  #AmberHeard  #AmberHeardlsAnAbuser  #AmberHeardDeservesPrison  #JOHNNYDEPPWINS  @centraldepp @PopcornedPlanet  @ThatUmbrella 
https://t.co/WbC1BTHHd0",FabZ33
5182,2022-07-10 19:04:36+00:00,"The only s=x trafficking I know about is AH bringing a minor-Savannah McMillan-to the US from the UK to be her illegal assistant &amp; allegedly involving her in questionable photos with important people for fun &amp; profit!
#AmberHeardisALiar
#AmberHeardIsAnAbuser
#JusticeForJohnnyDepp https://t.co/klh3rBVs1Z https://t.co/lBBL7WpDrR",nibs56139211
5183,2022-07-10 19:01:51+00:00,"...the Amber-simps will say anything, no matter how absurd and ridiculus, cause they have no other valid facts to go on...
I don't know if its sad, disgusting or pathetic - or a mixture of all!

#OBSESSED 
#MoveOn
#JohnnyDeppWon 
#AmberHeardIsALiar 
#AmberHeardIsANarcissist https://t.co/xRFA83Jq5V",LeneJuhlPaulsen
5184,2022-07-10 18:53:57+00:00,"@searching1988 🤣🤣🤣 You are out of time like the flared pants, nobody believes this narrative anymore, there are facts and evidence to support!!
#JohnnyDeppWon #JohnnyDepp #AmberHeardIsALiar #AmberHeardlsAnAbuser https://t.co/v59UTBmkDP",deborahbracciot
5185,2022-07-10 18:52:56+00:00,"Travelers insurance paid for her legal fees. 
#AmberHeardlsApsychopath #AmberHeardIsALiar #AmberTurdIsAnAbuser https://t.co/jpeb0yeleF",solpd28
5186,2022-07-10 18:52:08+00:00,Blablablablablablablabla.....blablablablablablablablaaaaalabla...bla! #AmberHeardIsALiar #AmberHeardlsAnAbuser https://t.co/eV4VNOtB0t,AndyKrolock
5187,2022-07-10 18:48:32+00:00,"""AH is too beautiful to be guilty of anything""-since when does beauty translate into innocence-much less goodness? THESE are the children supporting AH-no one but a 13-yr-old believes such nonsense.
#AmberHeardIsALiar
#AmberHeardIsAnAbuser
#JusticeForJohnnyDepp
#JOHNNYDEPPWINS https://t.co/oLW8lHJzHm",nibs56139211
5188,2022-07-10 18:47:07+00:00,"More and more lies uncovered. I can't believe she has any  ""supporters"" at this point. These people really have no brain... or... maybe they are paid by someone (who? lol) to defend her.

SHE LIES ABOUT EVERYTHING! 

#AmberHeardIsALiar 
#AmberHeardIsAnAbuser https://t.co/3gzQOuhN9s",justys0302
5189,2022-07-10 18:46:33+00:00,@MorganTremaine A mistrial ain’t gonna change the fact that #AmberHeardlsAnAbuser #AmberHeardIsALiar #amberheardlsapsycho,belltreto1966
5190,2022-07-10 18:44:40+00:00,"#AmberHeardDefamedJohnnyDepp 
#AmberHeardIsALiar 😡😡😡
#AmberHeardIsAFraud 😡😡😡 https://t.co/5nUT0LQNot",roxx8825
5191,2022-07-10 18:44:04+00:00,"What say you all now?! Not only did she not donate, she LIED (again!) saying she didn’t because she paid $6mil in legal costs &amp; now to find out her insurance paid that not her! And it was Elon &amp; JD who made the chunk of that donation! #AmberHeardIsALiar https://t.co/xjN2k5DC92",Nanas_Nummies
5192,2022-07-10 18:43:24+00:00,@aburkhartlaw #AmberHeardIsALiar,localvocal123
5193,2022-07-10 18:43:20+00:00,BOMBSHELL! Amber Heard Insurance Agency TURNS ON HER! Reveal Amber Fired... https://t.co/1q6eC1YqGc via @YouTube #AmberIsALiar #AmberHeardIsALiar #AmberHeardlsAnAbuser,Galvatron087
5194,2022-07-10 18:42:51+00:00,@LauraBockov @aburkhartlaw #AmberHeardIsALiar,localvocal123
5195,2022-07-10 18:36:03+00:00,"@alexandriaxtine Should we pretend we don't know anything about their abusive past? 
#JusticeForJohnnyDepp
#AbuseHasNoGender  #MenToo  #HeToo 
#AmberHeardIsALiar  
#AmberHeardIsAnAbuser
#AmberHeardCommittedPerjury 
#AmberHeardDeservesPrison
https://t.co/4edrOK2ibF",AlabamaAlberta
5196,2022-07-10 18:31:01+00:00,@iBelieveYouA what a bunch of bs! No one believes you either. #AmberHeardlsAnAbuser #AmberHeardIsALiar,melody96723428
5197,2022-07-10 18:31:00+00:00,"#AmberHeardIsALiar
#AmberHeardIsAnAbuser

When you try to have a reasonable argument with a cultist it can be absurd but quite entertaining as well 😂 https://t.co/m8bKlFanyK",dokkaebi38
5198,2022-07-10 18:28:21+00:00,@Eve_Barlow @realamberheard that’s what happens when you lie and try to ruin someone’s life.  Gets back to you ten thousand fold. Karma! #AmberHeardIsALiar #AmberTurdIsAnAbuser #AmberHeardDeservesPrison,melody96723428
5199,2022-07-10 18:22:35+00:00,And I love when it trends. Nobody is pretending to know either of them in real life. They’re basing their judgment on a public trial that was witnesses for 6 weeks. Get over it. She lied. #JusticeForJohnnyDepp #AmberHeardlsAnAbuser #AmberHeardIsALiar #JohnnyDeppWon https://t.co/B80TUEn4zK,monchxriii
5200,2022-07-10 18:21:04+00:00,#AmberHeardIsALiar #JohnnyDeppWon https://t.co/gMGajjHN8F,twyla411
5201,2022-07-10 18:04:11+00:00,"AH is full of 💩, simple as... Truth is alien to her.
#AmberHeardIsALiar 
#JOHNNYDEPPWINS 
#AmberHeardDeservesPrison 
#AbuseHasNoGender 
#MenToo 
#domesticabuse https://t.co/s9Emi8NFLG",Scookey2045
5202,2022-07-10 17:59:04+00:00,@backupbitch21 Exactly!  Her lawyers should have caught it before letting the juror be a juror 😂But after they lost.. it’s all of a sudden a concern🙄  #IStandWithJohnnyDepp #JohnnyDeppIsASurvivor #AmberHeardlsAnAbuser #AmberHeardlsAPsychopath #AmberHeardIsALiar #AmberHeardDeservesPrison,roxxeegurl
5203,2022-07-10 17:44:46+00:00,"#JohnnyDepp's testimony omitting lies: ""I drank a shot of vodka, she threw the second bottle of vodka and smashed, crashed or cut the tip of my finger off""
#AmberHeardlsAnAbuser's testimony omitting lies: ""I ... then I ... so I ..., and then he ..., so I ...""cz #AmberHeardIsALiar https://t.co/RXA0durE2q",ManuelBache
5204,2022-07-10 17:43:32+00:00,"#JusticeForJohhnyDepp
#AmberTurd
#AmberHeardIsALiar
#AmberHeardIsAnAbuser
@Eve_Barlow
@realamberheard https://t.co/cYrVIsKXj5",LCBurdick
5205,2022-07-10 17:43:19+00:00,Buahahahahaha! Wow. Shes a grown woman and doesn't understand how life works! You can't just insure your way out of willful #deformation. Silly #AmberTurd! #AmberHeardIsANarcissist #AmberHeardCommittedFraud #AmberHeardIsALiar #JusticeForJohnnyDepp #DeppVsHeard https://t.co/9KB5ofWVRa,BossBunny503
5206,2022-07-10 17:37:00+00:00,"@bmurphy63 7M from Johnny Depp, 1M from Aquaman, 2M from Aquaman 2, 1.8M from The Stand and 1.65M from L’Oreal = 13.45 MILLION! Her insurance co paid for the trial. She’s out nothing but still hasn’t donated a cent that she pledged. #JohnnyDepp #JohnnyDeppWon #AmberHeardIsALiar",iguesswhatever
